created_at	id	full_text	user_name	screen_name	followers_count	verified	retweet_count	favorite_count
Tue Mar 03 18:59:32 +0000 2020	1234916336393969667	Countries with largest numbers of #coronavirus diagnoses\n\n1. China\n2. South Korea\n3. Italy\n4. Iran\n5, Japan\n6. France\n7. Germany\n8. Spain\n9. Singapore\n10. USA	Frida Ghitis	FridaGhitis	18951	true	5588	13862
Mon Mar 02 23:08:59 +0000 2020	1234616723615166465	I'm stunned by the depth of #coronavirus information being released in #Singapore. On this website you can see every known infection case, where the person lives and works, which hospital they got admitted to, and the network topology of carriers, all laid out on a time-series https://t.co/wckG8KpPDE	📎 ® ¥ ¨ † å ® ø	RyutaroUchiyama	1261	false	11277	22335
Wed Mar 04 23:49:47 +0000 2020	1235351764737675264	Thank you, keep up the great work! https://t.co/X2ATpyv2vi	Donald J. Trump	realDonaldTrump	78779170	true	448	1105
Wed Mar 04 10:24:58 +0000 2020	1235149229179404289	The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable. \n\nThe seasonal flu's fatality rate is below 1% https://t.co/WuZSmsX0yh https://t.co/gtXfr8k0oN	Al Jazeera English	AJEnglish	6160333	true	4872	9292
Tue Mar 03 01:23:15 +0000 2020	1234650511636410368	Nigeria being able to handle Ebola and Corona virus effectively just lets you know that the incompetence in everything else is on purpose	evil hag	trusssssmidaddy	5512	false	7131	15268
Tue Mar 03 00:18:40 +0000 2020	1234634259912155137	BREAKING: I am announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for #coronavirus, including emergency room, urgent care and office visits.\n\nWe can't let cost be a barrier to access to COVID-19 testing for any New Yorker.	Andrew Cuomo	NYGovCuomo	1961937	true	17914	82924
Wed Mar 04 14:27:27 +0000 2020	1235210250812305408	Netanyahu announcing Israel's new extreme measures against #corona. Orders Israelis to stop shaking hands, suggests following Indian custom of namaste instead. 🙏🏽 https://t.co/8dGZUUtwEU	Noga Tarnopolsky	NTarnopolsky	32967	true	4477	16086
Wed Mar 04 16:22:08 +0000 2020	1235239113298759680	Just spoke with ER doc who say he's seeing cases he's 99% sure are #coronavirus. Negative for flu, recent travel, work in airports. Not allowed to test. Patients return to work because they can't take time off w/out a firm diagnosis. Other ER docs seeing the same thing.	Matt Stoller	matthewstoller	100812	true	6000	14222
Wed Mar 04 18:07:14 +0000 2020	1235265562990637056	Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. Need for family system &amp; vegetarianism is dire, Universal Acceptance to fight terrorism, polytheism to fight hate &amp; bigotry of the communists.\n\nThe time for unscientific Abrahamic principles is over. https://t.co/UADcqsiUcJ	Vivek Ranjan Agnihotri	vivekagnihotri	345902	true	10912	43123
Tue Mar 03 13:39:53 +0000 2020	1234835892159877121	Congress should NOT tie emergency #coronavirus funding with #FISA reauthorization.\n \nWe MUST reform our FISA system to restore the American people’s confidence in our justice system and ensure what happened to @realDonaldTrump and his campaign in 2016 NEVER happens again. https://t.co/ZeAntHPVNp	Rep. Doug Collins	RepDougCollins	396899	true	6046	16669
Wed Mar 04 02:59:27 +0000 2020	1235037111239077889	#EXO members #Chanyeol, #Lay, #Suho and #Kai have donated a combined 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the #coronavirus outbreak. #COVID19 @weareoneEXO\n@layzhang #찬열 #ZhangYixing #수호 #엑소 https://t.co/wAQhDoDjCt	China Daily	ChinaDaily	4366647	true	3916	5914
Wed Mar 04 00:36:25 +0000 2020	1235001112735944705	Dear @VP Pence: What are you hiding from the American people? Why won’t you let the people see and hear what experts are saying about the #CoronaOutbreak? https://t.co/QOVaJe9Ndk	Ted Lieu	tedlieu	1298716	true	10186	25151
Tue Mar 03 09:51:59 +0000 2020	1234778537615212544	Dear @PMOIndia,\n\nQuit wasting India's time playing the clown with your social media accounts, when India is facing an emergency. Focus the attention of every Indian on taking on the Corona virus challenge. \n\nHere's how it's done..\n\n#coronavirusindia https://t.co/jLZG5ISjwt	Rahul Gandhi	RahulGandhi	13557756	true	10789	36321
Wed Mar 04 13:36:00 +0000 2020	1235197302333149185	Hold on - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after Beijing’s catastrophic mishandling of the virus has caused a global health crisis? What a collection of incompetent thugs &amp; liars https://t.co/XiUfnVTn87	Josh Hawley	HawleyMO	184933	true	761	1843
Wed Mar 04 11:34:18 +0000 2020	1235166676309676032	The World Health Organization confirmed that Covid-19 is deadlier than the seasonal flu, but does not transmit as easily. Read the latest updates on the coronavirus outbreak here.  https://t.co/3oWVZ6iEYc	New York Times World	nytimesworld	2030909	true	3270	5088
Wed Mar 04 11:58:03 +0000 2020	1235172654778167296	DO NOT PANIC ! \nHere’s all what you need to know &amp; do as a responsible citizen. \n#coronavirusindia 🦠 \n#covid2019  #CoronaAlert https://t.co/yGH6ZgbpIY	Upasana Konidela	upasanakonidela	1231862	true	3373	12822
Thu Mar 05 03:39:50 +0000 2020	1235409660104015873	Trump to Hannity on WHO saying coronavirus death rate is 3.4%: \"I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.\"\n\nAstoundingly irresponsible. https://t.co/uC9c03zX31	Aaron Rupar	atrupar	340900	true	12285	39239
Tue Mar 03 20:08:45 +0000 2020	1234933752498921473	Dear @realDonaldTrump: Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak? \n\nHave you apologized yet for saying criticism of your Administration’s botched testing was a new hoax? https://t.co/XOXYtnGzcT	Ted Lieu	tedlieu	1298716	true	6039	28588
Wed Mar 04 14:52:34 +0000 2020	1235216569539551232	Thank you for the inspiration #India- from today all Israelis say #Shalom🇮🇱#Namaste🇮🇳 https://t.co/bLHcRx9Yht	Maya Kadosh	MayaKadosh	43090	true	4477	16086
Wed Mar 04 16:02:31 +0000 2020	1235234176414162944	If true, the @StateDept officials who denied coronavirus testing to exposed US embassy staff need to resign. \n\nAlso, a reminder that last week in @HouseForeign Committee, @SecPompeo refused 6 times to deny that #coronavirus is a hoax. https://t.co/g1dT6L5mBb	Ted Lieu	tedlieu	1298716	true	2689	3852
Wed Mar 04 18:57:50 +0000 2020	1235278295211618304	A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.\n\nAngelenos need to be prepared, but not panicked. Listen to the advice of experts.\n\nMake sure you're following @CDCgov and @lapublichealth for the latest info and recommendations. https://t.co/05qzCYhcrn	Adam Schiff	RepAdamSchiff	2209986	true	310	365
Wed Mar 04 03:25:26 +0000 2020	1235043647038443523	We are doomed.\n\n  #coronavirus #Covid_19 https://t.co/Pey8CNyCOT	Factchecking Conservative	FactcheckingCon	306	false	2909	4933
Tue Mar 03 13:17:51 +0000 2020	1234830346182709249	@waltshaub Please repost this. It shares vital information and it's a class on how to lead during times of crisis\n\nAn excellent speech by Singapore’s Health Minister Mr. Gan Kim Yong. \n\nAn excellent way of describing #coronavirus #CoronaVirusUpdates https://t.co/NDnq5ts0nG	There Will Come Soft Rains	maryt465	333	false	3079	4101
Tue Mar 03 17:06:29 +0000 2020	1234887886354382849	#B52Questions 1. Why is Rudy not under arrest? 2. Why is Harvey not in Riker’s? 3. Why is Cuccinelli still working? 4. Has Barr quit yet? 5. When is Flynn being sentenced? 6. Who trusts Pence and Mrs. Miller with messaging about #coronavirus ? 7. Are R’s happy w/their guy?	Barbara Malmet	B52Malmet	178184	false	2428	5981
Tue Mar 03 16:04:23 +0000 2020	1234872254883909642	@DrTedros \"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected\"-@DrTedros #coronavirus	World Health Organization (WHO)	WHO	7612984	true	2397	2362
Wed Mar 04 02:30:58 +0000 2020	1235029940208205825	It is a fair question to ask whether the lack of testing is due to gross incompetence by the @realDonaldTrump Administration, or Trump’s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back. https://t.co/o3DrtD2lDk	Ted Lieu	tedlieu	1298716	true	3997	7826
Tue Mar 03 23:15:18 +0000 2020	1234980702103334914	Nothing to see here folks. \n\nOnly the @GOP stopping a corona virus bill because it doesn’t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn’t even been developed yet. \n\n#OneVoice1 https://t.co/hs8zNiB7ep	Jaq	LadyJYYC	11847	false	2555	2313
Tue Mar 10 12:59:21 +0000 2020	1237362407506313216	Amazing! What South Korea is doing is really bending their #Covid19 epidemic curve. Only 131 new cases today, versus 909 on Feb. 29. \nIt's not just China. This clearly can be done. \nhttps://t.co/sueAO9XLF7 https://t.co/Bw7WX1s9nM	Helen Branswell	HelenBranswell	101819	true	11242	22999
Mon Mar 09 14:10:02 +0000 2020	1237017804961804290	My students have noted that COVID-19 is showing us how any “honorary white” status placed on Asians in the U.S. was always provisional.	Casey Stockstill	CaseyStockstill	1138	false	10901	59427
Tue Mar 10 22:19:54 +0000 2020	1237503474159452161	The thing anyone under age 50 has to realize is that we're probably not gonna die from COVID-19 but we will absolutely be the vectors who spread the disease around to old people who *will* die which is why we gotta take precautions too.	Peter Pandemic	BostonJerry	8169	false	10758	42672
Tue Mar 10 18:40:23 +0000 2020	1237448230381801475	They did not cut taxes. They did not bail out companies. They just attacked the public health emergency. The way to enable economic recovery is focus on public health. https://t.co/9avqBJ9hLX	Brian Schatz	brianschatz	276618	true	11242	22999
Sun Mar 08 15:30:45 +0000 2020	1236675730496339969	Hospital Sungai Buloh will soon to be COVID-19 centre. May this effort be a paradigm for a better precaution to all Malaysians. We're arranging beds 100% for COVID-19 patients, &amp; re-distributing in-House patients to other Tertiary Hospital/District Hosp for continuation of care.	AzfarKamal	Azpapip	2077	false	10620	11120
Mon Mar 09 16:48:10 +0000 2020	1237057600925175808	In the 5 months since the beginning of the Corona Virus outbreak,\n\n3800 people\nWorldwide\nHave died.\n\nIn that same period\nThe flu has killed\nOver 310,000.\n\nWake up people!\n\nThe Coronavirus\n\"Scare\"\nIs a maufactured crisis.\n\nAsk yourself:\n\nWho benefits from this crisis?\n\nFeel me??	John McAfee	officialmcafee	1072862	true	10554	23127
Mon Mar 09 14:56:43 +0000 2020	1237029555015213056	If you didn't blame Obama for approx. 12,000 American swine flu deaths (and I didn't), but want to turn around and somehow pin approx. 22 corona virus on Trump/Pence, then YOU are the freaking problem with political discourse in this country.  Full stop.	Trey Felder	TbirdTr3y_10	9952	false	10421	30822
Wed Mar 11 05:31:53 +0000 2020	1237612187570470912	Short video... #Coronavirus spreads all over the world #Wuhan #COVID2019 #koronawirus #Korona #Corona #CoronavirusSpread #CoronaVirusUpdate https://t.co/5CiHV5YiVo\n#COVID19	Yasir khan	yasirlangar479	216	false	10418	9969
Mon Mar 09 20:15:35 +0000 2020	1237109798971355137	Looks like the corona virus is antiblack and I’m okay with that https://t.co/CMwiAIeaz6	Junko Thee Enoshima	urbestenemy	16147	false	10188	45407
Wed Jan 29 00:39:39 +0000 2020	1222318351357054976	chinese corona virus be like https://t.co/YIue08OTPa	twomad	twomad	304407	false	10169	51891
Mon Mar 09 10:51:00 +0000 2020	1236967717535731712	Covid-19 hit during cold/flu season. \n\nWondering if you might have the virus? \n\nThis chart on #covid19 v. cold v. flu is helpful: https://t.co/iDk6eG0cm5	Julia Belluz	juliaoftoronto	34357	true	9890	16485
Mon Mar 09 23:57:11 +0000 2020	1237165569457225728	North Americans: *hoarding toilet paper, vociferously debating the merits of hand sanitizer*\n\nFrance: FOR THE LAST TIME, COCAINE DOES NOT PREVENT CORONAVIRUS https://t.co/nsDizwiSPa	Anne Thériault	anne_theriault	85167	true	10973	21003
Tue Mar 10 07:12:57 +0000 2020	1237275231783284736	Our #FlattenTheCurve graphic is now up on \n@Wikipedia with proper attribution &amp; a CC-BY-SA licence.  Please share far &amp; wide and translate it into any language you can! Details in the thread below. #Covid_19 #COVID2019 #COVID19 #coronavirus  Thanks to @XTOTL &amp; @TheSpinoffTV https://t.co/BQop7yWu1Q	Dr Siouxsie Wiles	SiouxsieW	15663	false	9764	11560
Tue Mar 10 22:58:58 +0000 2020	1237513303720521728	Bigoted statements which spread misinformation and blame Asians and the Asian American community for #coronavirus make us all less safe. @GOPLeader must delete this tweet and apologize immediately. https://t.co/twzCcVAWDH	Nancy Pelosi	SpeakerPelosi	4065458	true	9761	42514
Sun Mar 08 02:06:03 +0000 2020	1236473220783636481	THREAD: On #Coronavirus, we may be entering a period of accelerating cases. The country could look very different over next two weeks. We’ll get through this, but need to take steps now to limit the scope and impact of virus. There are things we can do now to help ourselves. 1/n	Scott Gottlieb, MD	ScottGottliebMD	159792	true	9740	22906
Tue Mar 10 04:02:57 +0000 2020	1237227416042364933	For those liberals who blew their butt plugs over people calling the Corona virus that originated in Wuhan the (wait for it...) #WuhanCoronavirus, here’s a history refresher... #Numbskulls https://t.co/BHD4ZDnuTI	James Woods	RealJamesWoods	2263389	true	9697	26052
Mon Mar 09 02:11:39 +0000 2020	1236837019336269826	Just got a look of guidlines for testing COVID-19 at a San Diego hospital and they are...really bad! In order to get a test the patient has to have had close contact w someone w a confirmed infection or travelled to an infected area. But that's totally insufficient!	Chris Hayes	chrislhayes	2039996	true	9652	41935
Tue Mar 10 16:45:27 +0000 2020	1237419307782393857	$57 round trip to LA, thanks corona virus https://t.co/KiNfqQ5MIb	KUSH PAPI 🍇🍉🍊	KushPapii	47362	false	9320	82925
Fri Mar 06 15:33:37 +0000 2020	1235951676294606848	The #Coronavirus is spreading. Let’s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID19.https://t.co/kkprJkwAiT	Stephen Fry	stephenfry	12727585	true	9256	12581
Sat Mar 07 01:29:25 +0000 2020	1236101614181720069	For everyone who prioritizes “consumer choice” over a single payer healthcare system, understand that when you force people’s access to healthcare to be tied to their employment, you actually take away their freedom and increase the precariousness of their lives ⬇️ https://t.co/1Q6tcLEFum	Alexandria Ocasio-Cortez	AOC	6525686	true	2026	7792
Tue Mar 10 19:02:08 +0000 2020	1237453703466156034	I've just been informed that my COVID-19 lab result was negative. \n\nIn an abundance of caution, I will remain under self-quarantine at the advice of medical professionals through Thursday at 2pm. I continue to feel fine and show no symptoms.	Rep. Matt Gaetz	RepMattGaetz	662690	true	9176	58483
Tue Mar 10 15:27:56 +0000 2020	1237399797734223873	Corona got these flights cheap as hell why not https://t.co/9Oh44VXNa1	Chase	chaselyons	142022	false	9041	108625
Tue Mar 10 21:35:20 +0000 2020	1237492257458204673	📊 France, Spain and Germany are about 9 to 10 days behind Italy in #COVID19 progression; the UK and the US follow at 13 to 16 days. In Italy we waited too long, these countries should really start implementing aggressive containment measures now. https://t.co/xL7jUczpmY	Silvia Merler	SMerler	13876	false	8991	13037
Sat Mar 07 01:23:25 +0000 2020	1236100103917756416	Corona Virus Pro Tip:\n\nIf you mix Emergen-C with Vodka you literally cannot get sick, it’s actually science	1984’s George Whorewell	EwdatsGROSS	127622	false	8780	69693
Sun Mar 08 23:06:49 +0000 2020	1236790504249057280	.@SenSchumer &amp; I are demanding that the Trump Administration prioritize the health and safety of American workers and their families over corporate interests. #coronavirus https://t.co/S8TuwaHQeM	Nancy Pelosi	SpeakerPelosi	4065458	true	8762	32798
Tue Mar 10 05:29:36 +0000 2020	1237249222442807296	“Israel announces mandatory two-week quarantine for all overseas arrivals.” Want to bet Israel doesn’t have an epidemic in their country? Borders are a wonderful thing. #Coronavirus https://t.co/4vMYI6OCGg	James Woods	RealJamesWoods	2263389	true	8558	27105
Sun Mar 08 11:30:47 +0000 2020	1236615342736076801	Nancy Binay is the most improved politician in the past years. \n\nEveryone who made fun of her dark skin can choke now. https://t.co/CTFQ4IQy8W	Tetsuya Jumi Makino 🌱	jumoymoy	7311	false	3496	18368
Sun Mar 08 19:45:00 +0000 2020	1236739714897473536	In the wake of the #coronavirus, Sen Josh Hawley introduces a bill to end United States dependency on China for the manufacturing and distribution of our medical supply. \nhttps://t.co/BRx40LQ1Du	Newt Gingrich	newtgingrich	2207485	true	8493	27912
Mon Mar 09 08:52:29 +0000 2020	1236937893798707201	I wanted detailed Covid-19 data, but had a hard time finding numbers without accompanying media bias. I collected it myself, and am sharing here.\n\nIn this thread: \n- Incubation Time\n- Symptom Occurrence\n- Transmission Rates\n- First 20 US cases by date and location \n(cont'd)	L	SomeBitchIKnow	5363	false	8265	14733
Sat Mar 07 12:36:31 +0000 2020	1236269496878366726	Truly sobering analysis: US more vulnerable than many countries to #coronavirus owing to combination of high numbers of uninsured, many w/o paid sick leave, and a leadership that has downplayed the challenge while not preparing the country for it. \n https://t.co/oDhp4DpnMi	Richard N. Haass	RichardHaass	176975	true	8237	16038
Mon Mar 09 02:20:49 +0000 2020	1236839326916341760	I don't know who needs to hear this but Alberta just added COVID19 testing to ALL respiratory swabs done in ER or hospital. So if you're looking for flu, you'll also get an answer on #covid19.\n\nShould be #StandardOfCare IMHO.	Josh Ng-Kamstra MDCM, MPH	JoshNgKamstra	2394	false	8066	30711
Mon Jan 27 16:00:00 +0000 2020	1221825190847483907	An antiviral spray against novel #coronavirus has developed in Shanghai Public Health Clinical Center, which can be put into throat as shield from virus. The spray can greatly help protect front-line medical staff, yet mass-production for public use is not available for now. https://t.co/bmRzCssCY5	China Science	ChinaScience	432340	true	7923	18853
Sat Mar 07 01:04:43 +0000 2020	1236095399691083776	#COVIDー19 Something we all need to be aware and alert of. It's now up to 3rd gen infection. Watch this video (borrowed) to understand how easy it is to spread the virus. #coronavirus https://t.co/USNpSQl2pP	Whothatgurl	janaedha	95	false	7891	11616
Mon Mar 09 20:04:44 +0000 2020	1237107071947948032	Can someone explain why people who came in contact with the CPAC attendee are doing self quarantine instead of getting a #coronavirus test? Wouldn’t we want to know ASAP if anyone that attendee interacted with now has the virus? https://t.co/MKoCMA0eDb	Ted Lieu	tedlieu	1255703	true	3468	9984
Mon Mar 09 06:46:29 +0000 2020	1236906182796644353	At a S. Korean gov't briefing on COVID-19 response:\n\n\"The gov't is covering the financial costs for related testing and treatment instead of saddling individuals with those expenses. The gov't is also reimbursing medical facilities for losses incurred from imposed quarantines.\"	Victoria Kim	vicjkim	8169	true	7655	31593
Sun Mar 08 18:21:47 +0000 2020	1236718775099064320	passport twitter been quiet since corona hit. shouldve spent ur money on jordans	"user":{"id":49855677	"screen_name":"stopitg	46159	false	7557	47975
Tue Mar 10 22:19:59 +0000 2020	1237503494325559296	EXCLUSIVE\n\nNadine Dorries, a health minister, has become first MP to be diagnosed with coronavirus\n\nShe has been in Westminster for past week, met hundreds of people, and attended a No 10 reception hosted by Boris Johnson on Thursday\n\nhttps://t.co/3seuE2NGYE	Steven Swinford	Steven_Swinford	43744	true	7450	9118
Tue Mar 10 23:05:37 +0000 2020	1237514979881844737	Exhibit A 😭🥴 https://t.co/auAMfixbFY https://t.co/DKryjwAkdH	J 💙🏁	itsjadasworllld	2260	false	16	59
Wed Mar 11 03:24:10 +0000 2020	1237580045553524736	Four days ago @realDonaldTrump said he “stopped” the #coronavirus &amp; “closed it down.” As of tonight, there are over 1,000 cases in America with at least 31 deaths. The virus has now spread to 37 states.\n\nAnd we still lack sufficient testing.\n\n#FactsMatter\nhttps://t.co/HE1xjCRj66	Ted Lieu	tedlieu	1255703	true	7408	16426
Sat Mar 07 11:34:33 +0000 2020	1236253902242226176	Me arriving in France after paying $00.38 for my round trip plane tickets because of the corona virus scare https://t.co/cISc2Y1uEs	Junko Thee Enoshima	urbestenemy	16147	false	7320	29736
Sun Mar 08 04:15:38 +0000 2020	1236505833673879552	To my dear students: Due to confirmed case of COVID-19 virus in Rizal, there will be no more research defense however you need to pass the manuscript on March 20. Stay at home and work individually. \nP.S. your life is more precious than your grades as a teacher I will do my part.	Jay👽	AltameraJay	1040	false	7227	69135
Tue Mar 10 03:30:06 +0000 2020	1237219150931599362	Kevin McCarthy calling corona virus  Chinese is a racist ploy to make a public health issue something that can be blamed on \"others\" - API kids in schools already being taunted about having the virus - this kind of \"leadership\" by Republicans is a real danger to all of us.	Shanlon Wu	shanlonwu	16036	true	6924	28680
Fri Mar 06 23:01:02 +0000 2020	1236064273186672640	If this Corona scare doesn’t end soon imma have to intervene	🃏	jordann773	1170	false	6839	41308
Sun Mar 08 06:14:39 +0000 2020	1236535783605121026	THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the bad stock market week Feb 24-Feb 28), the Trump Admin announced travel restrictions on China. Here is some of the reporting it generated. Take Politico of 2/4/20.	Yossi Gestetner	YossiGestetner	25032	true	6735	10876
Mon Mar 09 05:31:33 +0000 2020	1236887326753574912	Look at the hospitals diagnosing COVID-19. St. Luke's, Cardinal, Makati Med, Medical City.\n\nCOVID-19 isn't just purely a health issue. There is a strong class problem as well. \n\nPag-mayaman, COVID. \nPag-mahirap, ubo at sore throat lang.	Arby	janarbyy	211	false	6681	33156
Mon Mar 09 23:20:22 +0000 2020	1237156303304302592	Tonight we crossed an important threshold:  @CPAC ended 9 days ago. According to the experts we consulted that timing w NO NEW corona cases and NO attendees w symptoms is a huge turning point. Over 10,000 in a hotel w the virus present and no one is  positive. 🙏🏻👍🏻🇺🇸	Matt Schlapp	mschlapp	171651	true	6675	23060
Sun Mar 08 21:32:43 +0000 2020	1236766822684405766	If anyone near our shop has to self isolate over the corona virus and are on benefits I will put together a two week food parcel that will be delivered to your door .	dave jones	djonesbutchers	16666	false	6584	48824
Tue Mar 10 20:40:08 +0000 2020	1237478365638074374	Amazing! Passengers at the Kigali Bus Park have to wash their hands before getting onto buses as a prevention and risk reduction #Coronavirus outbreak. \n\n#Rwanda \n https://t.co/PbNxXrWjbM	Mo Almoghayer | د. محمد المغير	Mogaza	47782	true	6534	20400
Mon Mar 09 20:06:14 +0000 2020	1237107445685772289	Anyone else notice that COVID-19 seemed to pop up almost immediately after impeachment failed?	Bill Mitchell	mitchellvii	541256	true	6508	23997
Sun Mar 08 14:53:20 +0000 2020	1236666314212556800	How did @realDonaldTrump fail to contain #coronavirus?\n1. By focusing on China, he failed to stop the virus coming in from other countries;\n2. By focusing on foreign nationals, he failed to stop virus carried by US travelers;\n3. By not testing, he let the virus spread undetected. https://t.co/XzB9vXHiQv	Ted Lieu	tedlieu	1255704	true	7293	19028
Mon Mar 09 02:23:31 +0000 2020	1236840007480020992	Zika, Ebola, Lyme disease, German measles, Spanish flu, Reston virus, West Nile virus, Hong Kong flu are/were all fine tho? https://t.co/w2n6AK7siu	Christine Rousselle 💁🏻‍♀️	crousselle	9826	true	4823	35706
Tue Mar 10 12:08:08 +0000 2020	1237349518359724032	Just two months ago, Taal Volcano was erupting, giving rise to great fear and suffering. \n\nToday, serenity reigns in Taal, reminding us that the COVID-19 outbreak, too, will come and go, and with social solidarity, we can emerge stronger as a nation. \n\n📷 Tomas Tirona https://t.co/FWyYBdRi7a	Gideon Lasco	gideonlasco	19498	true	6353	26342
Mon Mar 09 09:45:52 +0000 2020	1236951328783388672	Saw some irregularities w/ the usage of the ff. in articles, to provide clarity:\n\n🧬 SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2) is the virus.\n\n🦠 COVID-19 (Coronavirus Disease 2019) is the disease.\n\nHence, SARS-CoV-2 causes COVID-19. \n\nNonetheless, stay safe. 🙏🏻	Robert Dominic Gonzales	robertkaaatz	17507	false	6351	23901
Sun Mar 08 20:43:11 +0000 2020	1236754358886371328	we are going to look back and feel really silly about the anxiety and the panic buying. #COVID19 is really contagious and not terribly dangerous, unless you have compromised health already or live in a place with a ton of pollution. This is a massive overreaction.	Melissa Francis	MelissaAFrancis	221540	true	6314	22763
Tue Mar 10 18:09:45 +0000 2020	1237440523327045632	Corona is a black light and America is a cum-stained hotel room	Megan Amram	meganamram	1155729	false	6228	52076
Sun Mar 08 08:56:04 +0000 2020	1236576408471822336	Two week’s sick pay:\n\n🇬🇧UK £188.50\n\nWhat you’d get if you lived in:\n\n🇦🇹Austria £574.70\n🇩🇪Germany £574.70\n🇸🇪Sweden £459.76\n🇳🇱Netherlands £402.29\n🇪🇸Spain £241.37\n\nStatutory sick pay in the UK isn’t enough to live on.\n\nRT if you want decent #SickPayForAll \n\n#Coronavirus #Ridge #Marr	TradesUnionCongress	The_TUC	35173	false	6123	7299
Mon Mar 09 20:07:54 +0000 2020	1237107865325834246	Genuinely confused here: we have three members of congress prophylatically self-quarantining because of possible Covid-19 exposure, but are they not being tested? Seems like they should be tested, right?	Chris Hayes	chrislhayes	2039996	true	6105	48071
Tue Mar 10 04:45:03 +0000 2020	1237238011642793984	Please help combat xenophobia:\n1. Don't call COVID-19 \"Chinese coronavirus\" or the \"Wuhan virus\"\n2. Don't shun Asian people or businesses\n3. Call out racism in the media when you see it (stories on COVID do not need to have a photo of an Asian person, tyvm) https://t.co/QiE6VbhHJb	Esther Choo	choo_ek	90951	true	228	455
Sun Mar 08 17:46:20 +0000 2020	1236709853126627337	Read this thread and RT. Great perspective you won’t hear from the media. https://t.co/p8wguoSrtH	Donald Trump Jr.	DonaldJTrumpJr	4556776	true	6735	10876
Sun Mar 08 00:27:53 +0000 2020	1236448518585319424	But I thought the Corona Virus was just a Democratic hoax to hurt Trump?  \n\nMoral to the story: science and nature do not give a damn what Party you belong to. https://t.co/G3v509JQzC	Ana Navarro-Cárdenas	ananavarro	1332394	true	257	431
Tue Mar 10 14:55:45 +0000 2020	1237391701775249408	covid-19 is making Namjoon angry and sad because he can't see karmy so, i have instructions: https://t.co/haUAetNJtH	sofia⁷	lavienbyul	8445	false	5975	12709
Tue Mar 10 17:28:00 +0000 2020	1237430016478191619	If you're wondering why it's a bunch of older LGBTQ people trying to urge people to take the Corona Virus seriously and not just shrug because you think that only the old and infirm will die, I am here to remind that they already watched that kind of callousness in action.	💖💜💙 Kaylara's Bringing You Cold Cases🏳️‍🌈	KaylaraOwl	6163	false	5974	22594
Sun Mar 08 16:43:34 +0000 2020	1236694056433926146	Dear @Surgeon_General Adams: You told @jaketapper today that last week, you weren’t aware of any doctor asking for a #coronavirus test that couldn’t get it. ER doc in this article had patient with symptoms &amp; was denied test. Do you want to clarify?\n\nhttps://t.co/XpJJzA18VM	Ted Lieu	tedlieu	1255704	true	5945	13306
Tue Mar 10 21:55:50 +0000 2020	1237497416862986241	We doing all this shit for corona virus and niggaz can’t send Flint, Michigan  a good plumber.	Skinny Suge	FreddieGibbs	259842	true	5889	18987
Sun Mar 08 15:42:25 +0000 2020	1236678669768093701	Anong effect ng isang araw na suspension of classes/work? Nothing. Instead:\n\n1. Disclose the areas na may cases ng COVID-19\n2. Incubation period of the virus is 1-2 weeks thus, we should also suspend classes/work for 14 days\n3. Sanitize buildings, schools, streets\n\n#WalangPasok	Mags	drshaynecooper	284	false	5827	22874
Tue Mar 10 09:31:46 +0000 2020	1237310167814791168	It's like suicide but minus the haram part \n\nI'm in https://t.co/v56EEOBASW	Iman Azlan	ImanAzlan11	9939	false	1794	2307
Tue Mar 10 19:28:59 +0000 2020	1237460460749766657	The first Silicon Valley death from COVID-19 was a woman in her 60s. Both my parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, \"it's just the flu,\" or flights are cheap then you're just an inconsiderate brat.	Kenny	_kennynguyen_	287	false	5758	32786
Mon Mar 09 17:32:20 +0000 2020	1237068715314892802	BREAKTHROUGH: Chloroquine phosphate -- an old anti-malaria drug -- has shown apparent efficacy in treatment of COVID-19 associated pneumonia in clinical studies. Chloroquine provides both anti-viral and anti-inflammatory benefits to patients	Paul Sperry	paulsperry_	189497	false	5633	11629
Tue Mar 10 15:12:36 +0000 2020	1237395939171561472	I know everyone is freaking out about COVID-19 at the moment but here's some FAB news to make the world seem like a less scary place. https://t.co/InykD5tcTl	James Dylan Edge	JDEdge	9307	false	5626	25469
